,is_on,voltage,current,power,time,cap_ah,cap_wh,temp,set_current,set_voltage,set_timer
0,0.0,0.001,0.0,0.0,00:00:06,0.001,0.0,23.0,0.0,0.0,00:00:00
1,0.0,0.0,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,0.0,00:00:00
2,0.0,0.002,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:00:00
3,0.0,0.001,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
4,0.0,0.0,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
5,0.0,0.011,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
7,0.0,0.08,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
8,0.0,0.1,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
9,0.0,0.017,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
10,0.0,0.004,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
11,0.0,3.892,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
12,0.0,4.169,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
13,0.0,4.18,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
16,0.0,4.179,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
24,0.0,4.178,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
26,0.0,4.177,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
29,0.0,0.022,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
30,0.0,0.084,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
31,0.0,0.026,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
36,0.0,0.002,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
58,0.0,0.003,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
87,0.0,0.005,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
113,0.0,0.006,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
144,0.0,0.02,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
145,0.0,0.021,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
146,0.0,0.009,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
147,0.0,0.04,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
148,0.0,0.55,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
149,0.0,4.176,0.0,0.0,00:00:06,0.001,0.0,23.0,1.0,2.5,00:55:00
166,0.0,4.18,0.0,0.0,00:00:06,0.001,0.0,23.0,1.55,2.5,00:55:00
168,0.0,4.181,0.0,0.0,00:00:06,0.001,0.0,23.0,1.55,2.5,00:55:00
170,0.0,4.179,0.0,0.0,00:00:06,0.001,0.0,23.0,1.55,2.5,00:55:00
172,0.0,4.182,0.0,0.0,00:00:06,0.001,0.0,23.0,1.55,2.5,00:55:00
180,0.0,4.183,0.0,0.0,00:00:06,0.001,0.0,23.0,1.55,2.5,00:55:00
195,0.0,4.178,0.0,0.0,00:00:06,0.001,0.0,23.0,1.55,2.5,00:55:00
198,0.0,4.177,0.0,0.0,00:00:06,0.001,0.0,23.0,1.55,2.5,00:55:00
233,0.0,4.176,0.0,0.0,00:00:06,0.001,0.0,23.0,1.55,2.5,00:55:00
240,0.0,4.175,0.0,0.0,00:00:06,0.001,0.0,23.0,1.55,2.5,00:55:00
243,1.0,4.092,1.304,0.0,00:00:07,0.002,0.0,23.0,1.55,2.5,00:55:00
244,1.0,4.074,1.534,5.336,00:00:07,0.002,0.0,23.0,1.55,2.5,00:55:00
245,1.0,4.073,1.546,6.25,00:00:08,0.002,0.0,23.0,1.55,2.5,00:55:00
246,1.0,4.071,1.552,6.297,00:00:09,0.002,0.0,23.0,1.55,2.5,00:55:00
247,1.0,4.07,1.551,6.318,00:00:09,0.002,0.0,23.0,1.55,2.5,00:55:00
248,1.0,4.068,1.552,6.313,00:00:10,0.003,0.0,23.0,1.55,2.5,00:55:00
249,1.0,4.066,1.551,6.314,00:00:11,0.003,0.0,23.0,1.55,2.5,00:55:00
250,1.0,4.063,1.552,6.306,00:00:11,0.003,0.0,23.0,1.55,2.5,00:55:00
251,1.0,4.062,1.548,6.306,00:00:12,0.004,0.0,23.0,1.55,2.5,00:55:00
252,1.0,4.061,1.551,6.288,00:00:13,0.004,0.0,23.0,1.55,2.5,00:55:00
253,1.0,4.06,1.55,6.299,00:00:13,0.004,0.0,23.0,1.55,2.5,00:55:00
254,1.0,4.06,1.552,6.293,00:00:14,0.005,0.0,23.0,1.55,2.5,00:55:00
255,1.0,4.058,1.552,6.301,00:00:15,0.005,0.0,23.0,1.55,2.5,00:55:00
256,1.0,4.059,1.549,6.298,00:00:15,0.005,0.0,23.0,1.55,2.5,00:55:00
257,1.0,4.054,1.552,6.287,00:00:16,0.005,0.0,23.0,1.55,2.5,00:55:00
258,1.0,4.054,1.551,6.292,00:00:17,0.006,0.0,23.0,1.55,2.5,00:55:00
259,1.0,4.054,1.547,6.288,00:00:17,0.006,0.1,23.0,1.55,2.5,00:55:00
260,1.0,4.054,1.552,6.272,00:00:18,0.006,0.1,23.0,1.55,2.5,00:55:00
261,1.0,4.052,1.551,6.292,00:00:19,0.007,0.1,23.0,1.55,2.5,00:55:00
262,1.0,4.052,1.548,6.285,00:00:19,0.007,0.1,23.0,1.55,2.5,00:55:00
263,1.0,4.052,1.552,6.272,00:00:20,0.007,0.1,23.0,1.55,2.5,00:55:00
264,1.0,4.05,1.552,6.289,00:00:21,0.008,0.1,23.0,1.55,2.5,00:55:00
265,1.0,4.049,1.547,6.286,00:00:21,0.008,0.1,23.0,1.55,2.5,00:55:00
266,1.0,4.05,1.552,6.264,00:00:22,0.008,0.1,23.0,1.55,2.5,00:55:00
267,1.0,4.049,1.548,6.286,00:00:23,0.008,0.1,23.0,1.55,2.5,00:55:00
268,1.0,4.047,1.552,6.268,00:00:23,0.008,0.1,23.0,1.55,2.5,00:55:00
269,1.0,4.048,1.552,6.281,00:00:24,0.009,0.1,23.0,1.55,2.5,00:55:00
270,1.0,4.047,1.545,6.282,00:00:25,0.009,0.1,23.0,1.55,2.5,00:55:00
271,1.0,4.048,1.552,6.253,00:00:25,0.009,0.1,23.0,1.55,2.5,00:55:00
272,1.0,4.046,1.552,6.282,00:00:26,0.01,0.1,23.0,1.55,2.5,00:55:00
273,1.0,4.046,1.546,6.279,00:00:27,0.01,0.1,23.0,1.55,2.5,00:55:00
274,1.0,4.045,1.552,6.255,00:00:27,0.01,0.1,23.0,1.55,2.5,00:55:00
275,1.0,4.045,1.552,6.278,00:00:28,0.011,0.1,23.0,1.55,2.5,00:55:00
276,1.0,4.044,1.551,6.278,00:00:29,0.011,0.1,23.0,1.55,2.5,00:55:00
277,1.0,4.042,1.552,6.272,00:00:29,0.011,0.1,23.0,1.55,2.5,00:55:00
278,1.0,4.042,1.552,6.273,00:00:30,0.011,0.1,23.0,1.55,2.5,00:55:00
279,1.0,4.04,1.551,6.273,00:00:31,0.012,0.1,23.0,1.55,2.5,00:55:00
280,1.0,4.039,1.552,6.266,00:00:31,0.012,0.1,24.0,1.55,2.5,00:55:00
281,1.0,4.041,1.552,6.269,00:00:32,0.012,0.1,24.0,1.55,2.5,00:55:00
282,1.0,4.041,1.548,6.272,00:00:33,0.013,0.1,24.0,1.55,2.5,00:55:00
283,1.0,4.039,1.551,6.255,00:00:33,0.013,0.1,24.0,1.55,2.5,00:55:00
284,1.0,4.038,1.552,6.264,00:00:34,0.013,0.1,24.0,1.55,2.5,00:55:00
285,1.0,4.038,1.551,6.267,00:00:35,0.014,0.1,24.0,1.55,2.5,00:55:00
286,1.0,4.039,1.552,6.263,00:00:35,0.014,0.1,24.0,1.55,2.5,00:55:00
287,1.0,4.038,1.552,6.269,00:00:36,0.014,0.1,24.0,1.55,2.5,00:55:00
288,1.0,4.037,1.546,6.267,00:00:37,0.014,0.1,24.0,1.55,2.5,00:55:00
289,1.0,4.036,1.551,6.241,00:00:37,0.014,0.1,24.0,1.55,2.5,00:55:00
290,1.0,4.037,1.552,6.26,00:00:38,0.015,0.1,24.0,1.55,2.5,00:55:00
291,1.0,4.036,1.547,6.265,00:00:39,0.015,0.1,24.0,1.55,2.5,00:55:00
292,1.0,4.035,1.552,6.244,00:00:39,0.015,0.1,24.0,1.55,2.5,00:55:00
293,1.0,4.034,1.552,6.262,00:00:40,0.016,0.1,24.0,1.55,2.5,00:55:00
294,1.0,4.033,1.551,6.261,00:00:41,0.016,0.1,24.0,1.55,2.5,00:55:00
295,1.0,4.032,1.551,6.255,00:00:41,0.016,0.1,24.0,1.55,2.5,00:55:00
296,1.0,4.033,1.552,6.254,00:00:42,0.017,0.1,24.0,1.55,2.5,00:55:00
297,1.0,4.034,1.548,6.259,00:00:43,0.017,0.1,24.0,1.55,2.5,00:55:00
298,1.0,4.032,1.552,6.245,00:00:43,0.017,0.1,24.0,1.55,2.5,00:55:00
299,1.0,4.032,1.551,6.258,00:00:44,0.017,0.1,24.0,1.55,2.5,00:55:00
300,1.0,4.031,1.548,6.254,00:00:45,0.018,0.1,24.0,1.55,2.5,00:55:00
301,1.0,4.032,1.552,6.24,00:00:45,0.018,0.1,24.0,1.55,2.5,00:55:00
302,1.0,4.03,1.552,6.258,00:00:46,0.018,0.1,24.0,1.55,2.5,00:55:00
303,1.0,4.029,1.548,6.255,00:00:47,0.019,0.1,24.0,1.55,2.5,00:55:00
304,1.0,4.03,1.552,6.237,00:00:47,0.019,0.1,24.0,1.55,2.5,00:55:00
305,1.0,4.029,1.55,6.255,00:00:48,0.019,0.1,24.0,1.55,2.5,00:55:00
306,1.0,4.028,1.551,6.245,00:00:49,0.02,0.1,24.0,1.55,2.5,00:55:00
307,1.0,4.027,1.552,6.247,00:00:49,0.02,0.1,24.0,1.55,2.5,00:55:00
308,1.0,4.027,1.551,6.25,00:00:50,0.02,0.1,24.0,1.55,2.5,00:55:00
309,1.0,4.027,1.549,6.246,00:00:51,0.02,0.1,24.0,1.55,2.5,00:55:00
310,1.0,4.027,1.552,6.238,00:00:51,0.02,0.1,24.0,1.55,2.5,00:55:00
311,1.0,4.028,1.551,6.25,00:00:52,0.021,0.1,24.0,1.55,2.5,00:55:00
312,1.0,4.028,1.548,6.247,00:00:53,0.021,0.1,24.0,1.55,2.5,00:55:00
313,1.0,4.027,1.551,6.235,00:00:53,0.021,0.1,24.0,1.55,2.5,00:55:00
314,1.0,4.026,1.551,6.246,00:00:54,0.022,0.1,24.0,1.55,2.5,00:55:00
315,1.0,4.026,1.552,6.244,00:00:55,0.022,0.1,24.0,1.55,2.5,00:55:00
316,1.0,4.024,1.552,6.248,00:00:55,0.022,0.1,24.0,1.55,2.5,00:55:00
317,1.0,4.024,1.551,6.245,00:00:56,0.023,0.1,24.0,1.55,2.5,00:55:00
318,1.0,4.024,1.551,6.241,00:00:57,0.023,0.1,24.0,1.55,2.5,00:54:00
320,1.0,4.024,1.552,6.241,00:00:58,0.023,0.1,24.0,1.55,2.5,00:54:00
321,1.0,4.024,1.552,6.245,00:00:59,0.024,0.1,24.0,1.55,2.5,00:54:00
322,1.0,4.023,1.547,6.245,00:00:59,0.024,0.1,24.0,1.55,2.5,00:54:00
323,1.0,4.024,1.551,6.224,00:01:00,0.024,0.1,24.0,1.55,2.5,00:54:00
324,1.0,4.022,1.551,6.241,00:01:01,0.025,0.1,24.0,1.55,2.5,00:54:00
325,1.0,4.021,1.551,6.238,00:01:01,0.025,0.1,24.0,1.55,2.5,00:54:00
326,1.0,4.021,1.551,6.237,00:01:02,0.025,0.1,24.0,1.55,2.5,00:54:00
327,1.0,4.022,1.549,6.237,00:01:03,0.026,0.1,24.0,1.55,2.5,00:54:00
328,1.0,4.02,1.551,6.23,00:01:03,0.026,0.1,24.0,1.55,2.5,00:54:00
329,1.0,4.018,1.548,6.235,00:01:04,0.026,0.1,24.0,1.55,2.5,00:54:00
330,1.0,4.019,1.551,6.22,00:01:05,0.027,0.1,24.0,1.55,2.5,00:54:00
331,1.0,4.019,1.551,6.233,00:01:05,0.027,0.1,24.0,1.55,2.5,00:54:00
332,1.0,4.019,1.546,6.233,00:01:06,0.027,0.1,24.0,1.55,2.5,00:54:00
333,1.0,4.018,1.551,6.213,00:01:07,0.027,0.1,24.0,1.55,2.5,00:54:00
334,1.0,4.018,1.551,6.232,00:01:07,0.027,0.1,24.0,1.55,2.5,00:54:00
335,1.0,4.016,1.551,6.232,00:01:08,0.028,0.1,24.0,1.55,2.5,00:54:00
336,1.0,4.018,1.551,6.229,00:01:09,0.028,0.1,24.0,1.55,2.5,00:54:00
337,1.0,4.019,1.551,6.232,00:01:09,0.028,0.1,24.0,1.55,2.5,00:54:00
338,1.0,4.017,1.551,6.233,00:01:10,0.029,0.1,24.0,1.55,2.5,00:54:00
339,1.0,4.017,1.598,6.23,00:01:11,0.029,0.1,24.0,1.55,2.5,00:54:00
340,1.0,4.018,1.551,6.419,00:01:11,0.029,0.1,24.0,1.55,2.5,00:54:00
341,1.0,4.017,1.551,6.232,00:01:12,0.03,0.1,24.0,1.55,2.5,00:54:00
342,1.0,4.017,1.551,6.23,00:01:13,0.03,0.1,24.0,1.55,2.5,00:54:00
343,1.0,4.017,1.55,6.23,00:01:13,0.03,0.1,24.0,1.55,2.5,00:54:00
344,1.0,4.016,1.549,6.226,00:01:14,0.03,0.2,24.0,1.55,2.5,00:54:00
345,1.0,4.016,1.551,6.221,00:01:15,0.031,0.2,25.0,1.55,2.5,00:54:00
346,1.0,4.017,1.547,6.229,00:01:15,0.031,0.2,25.0,1.55,2.5,00:54:00
347,1.0,4.015,1.551,6.214,00:01:16,0.031,0.2,25.0,1.55,2.5,00:54:00
348,1.0,4.015,1.551,6.227,00:01:17,0.032,0.2,25.0,1.55,2.5,00:54:00
349,1.0,4.015,1.547,6.227,00:01:17,0.032,0.2,25.0,1.55,2.5,00:54:00
350,1.0,4.014,1.551,6.211,00:01:18,0.032,0.2,25.0,1.55,2.5,00:54:00
351,1.0,4.015,1.549,6.226,00:01:19,0.033,0.2,25.0,1.55,2.5,00:54:00
352,1.0,4.013,1.55,6.219,00:01:19,0.033,0.2,25.0,1.55,2.5,00:54:00
353,1.0,4.014,1.551,6.22,00:01:20,0.033,0.2,25.0,1.55,2.5,00:54:00
354,1.0,4.014,1.551,6.226,00:01:21,0.033,0.2,25.0,1.55,2.5,00:54:00
355,1.0,4.012,1.551,6.226,00:01:21,0.033,0.2,25.0,1.55,2.5,00:54:00
356,1.0,4.014,1.549,6.223,00:01:22,0.034,0.2,25.0,1.55,2.5,00:54:00
357,1.0,4.013,1.551,6.218,00:01:23,0.034,0.2,25.0,1.55,2.5,00:54:00
358,1.0,4.012,1.548,6.224,00:01:23,0.034,0.2,25.0,1.55,2.5,00:54:00
359,1.0,4.011,1.551,6.211,00:01:24,0.035,0.2,25.0,1.55,2.5,00:54:00
360,1.0,4.012,1.551,6.221,00:01:25,0.035,0.2,25.0,1.55,2.5,00:54:00
361,1.0,4.012,1.55,6.223,00:01:25,0.035,0.2,25.0,1.55,2.5,00:54:00
362,1.0,4.012,1.551,6.219,00:01:26,0.036,0.2,25.0,1.55,2.5,00:54:00
363,1.0,4.011,1.551,6.223,00:01:27,0.036,0.2,25.0,1.55,2.5,00:54:00
364,1.0,4.011,1.55,6.221,00:01:27,0.036,0.2,25.0,1.55,2.5,00:54:00
365,1.0,4.012,1.545,6.217,00:01:28,0.036,0.2,25.0,1.55,2.5,00:54:00
366,1.0,4.01,1.551,6.199,00:01:29,0.037,0.2,25.0,1.55,2.5,00:54:00
367,1.0,4.01,1.55,6.22,00:01:29,0.037,0.2,25.0,1.55,2.5,00:54:00
368,1.0,4.009,1.551,6.215,00:01:30,0.037,0.2,25.0,1.55,2.5,00:54:00
369,1.0,4.009,1.551,6.218,00:01:31,0.038,0.2,25.0,1.55,2.5,00:54:00
370,1.0,4.009,1.55,6.218,00:01:31,0.038,0.2,25.0,1.55,2.5,00:54:00
371,1.0,4.009,1.551,6.214,00:01:32,0.038,0.2,25.0,1.55,2.5,00:54:00
372,1.0,4.007,1.551,6.218,00:01:33,0.039,0.2,25.0,1.55,2.5,00:54:00
373,1.0,4.007,1.55,6.215,00:01:33,0.039,0.2,25.0,1.55,2.5,00:54:00
374,1.0,4.007,1.55,6.211,00:01:34,0.039,0.2,25.0,1.55,2.5,00:54:00
375,1.0,4.007,1.551,6.211,00:01:35,0.039,0.2,25.0,1.55,2.5,00:54:00
376,1.0,4.009,1.55,6.215,00:01:35,0.039,0.2,25.0,1.55,2.5,00:54:00
377,1.0,4.01,1.551,6.214,00:01:36,0.04,0.2,25.0,1.55,2.5,00:54:00
378,1.0,4.007,1.551,6.22,00:01:37,0.04,0.2,25.0,1.55,2.5,00:54:00
379,1.0,4.006,1.55,6.215,00:01:37,0.04,0.2,25.0,1.55,2.5,00:54:00
380,1.0,4.005,1.551,6.209,00:01:38,0.041,0.2,25.0,1.55,2.5,00:54:00
381,1.0,4.005,1.55,6.212,00:01:39,0.041,0.2,25.0,1.55,2.5,00:54:00
382,1.0,4.006,1.55,6.208,00:01:39,0.041,0.2,25.0,1.55,2.5,00:54:00
383,1.0,4.006,1.551,6.209,00:01:40,0.042,0.2,25.0,1.55,2.5,00:54:00
384,1.0,4.006,1.55,6.213,00:01:41,0.042,0.2,25.0,1.55,2.5,00:54:00
385,1.0,4.005,1.55,6.209,00:01:41,0.042,0.2,25.0,1.55,2.5,00:54:00
386,1.0,4.006,1.55,6.208,00:01:42,0.042,0.2,25.0,1.55,2.5,00:54:00
387,1.0,4.006,1.551,6.209,00:01:43,0.043,0.2,25.0,1.55,2.5,00:54:00
388,1.0,4.004,1.55,6.213,00:01:43,0.043,0.2,25.0,1.55,2.5,00:54:00
389,1.0,4.005,1.551,6.206,00:01:44,0.043,0.2,25.0,1.55,2.5,00:54:00
390,1.0,4.004,1.551,6.212,00:01:45,0.044,0.2,25.0,1.55,2.5,00:54:00
391,1.0,4.003,1.55,6.21,00:01:45,0.044,0.2,25.0,1.55,2.5,00:54:00
392,1.0,4.003,1.551,6.205,00:01:46,0.044,0.2,25.0,1.55,2.5,00:54:00
393,1.0,4.004,1.551,6.209,00:01:47,0.045,0.2,25.0,1.55,2.5,00:54:00
394,1.0,4.005,1.55,6.21,00:01:47,0.045,0.2,25.0,1.55,2.5,00:54:00
395,1.0,4.003,1.551,6.208,00:01:48,0.045,0.2,25.0,1.55,2.5,00:54:00
396,1.0,4.004,1.551,6.209,00:01:49,0.045,0.2,25.0,1.55,2.5,00:54:00
397,1.0,4.004,1.55,6.21,00:01:49,0.045,0.2,25.0,1.55,2.5,00:54:00
398,1.0,4.004,1.551,6.206,00:01:50,0.046,0.2,25.0,1.55,2.5,00:54:00
399,1.0,4.003,1.551,6.21,00:01:51,0.046,0.2,25.0,1.55,2.5,00:54:00
400,1.0,4.003,1.55,6.209,00:01:51,0.046,0.2,25.0,1.55,2.5,00:54:00
401,1.0,4.002,1.55,6.205,00:01:52,0.047,0.2,25.0,1.55,2.5,00:54:00
402,1.0,4.003,1.551,6.203,00:01:53,0.047,0.2,25.0,1.55,2.5,00:54:00
403,1.0,4.002,1.55,6.209,00:01:53,0.047,0.2,25.0,1.55,2.5,00:54:00
404,1.0,4.002,1.551,6.203,00:01:54,0.048,0.2,25.0,1.55,2.5,00:54:00
405,1.0,4.002,1.55,6.207,00:01:55,0.048,0.2,26.0,1.55,2.5,00:54:00
406,1.0,4.002,1.55,6.203,00:01:55,0.048,0.2,26.0,1.55,2.5,00:54:00
407,1.0,4.001,1.55,6.203,00:01:56,0.048,0.2,26.0,1.55,2.5,00:54:00
408,1.0,4.0,1.55,6.202,00:01:57,0.049,0.2,26.0,1.55,2.5,00:53:00
409,1.0,4.001,1.55,6.2,00:01:57,0.049,0.2,26.0,1.55,2.5,00:53:00
410,1.0,4.0,1.55,6.202,00:01:58,0.049,0.2,26.0,1.55,2.5,00:53:00
411,1.0,4.002,1.551,6.2,00:01:59,0.05,0.2,26.0,1.55,2.5,00:53:00
412,1.0,4.0,1.55,6.207,00:01:59,0.05,0.2,26.0,1.55,2.5,00:53:00
413,1.0,4.0,1.55,6.2,00:02:00,0.05,0.2,26.0,1.55,2.5,00:53:00
414,1.0,4.001,1.552,6.2,00:02:01,0.051,0.2,26.0,1.55,2.5,00:53:00
415,1.0,4.0,1.55,6.21,00:02:01,0.051,0.2,26.0,1.55,2.5,00:53:00
416,1.0,4.001,1.55,6.2,00:02:02,0.051,0.2,26.0,1.55,2.5,00:53:00
417,1.0,4.001,1.551,6.202,00:02:03,0.051,0.2,26.0,1.55,2.5,00:53:00
418,1.0,4.002,1.55,6.206,00:02:03,0.051,0.2,26.0,1.55,2.5,00:53:00
419,1.0,4.0,1.55,6.203,00:02:04,0.052,0.2,26.0,1.55,2.5,00:53:00
420,1.0,3.999,1.55,6.2,00:02:05,0.052,0.2,26.0,1.55,2.5,00:53:00
421,1.0,3.998,1.55,6.198,00:02:05,0.052,0.2,26.0,1.55,2.5,00:53:00
422,1.0,3.998,1.551,6.197,00:02:06,0.053,0.2,26.0,1.55,2.5,00:53:00
423,1.0,3.998,1.55,6.201,00:02:07,0.053,0.2,26.0,1.55,2.5,00:53:00
424,1.0,3.998,1.55,6.197,00:02:07,0.053,0.2,26.0,1.55,2.5,00:53:00
425,1.0,3.998,1.55,6.197,00:02:08,0.054,0.2,26.0,1.55,2.5,00:53:00
426,1.0,3.998,1.55,6.197,00:02:09,0.054,0.2,26.0,1.55,2.5,00:53:00
427,1.0,3.997,1.55,6.197,00:02:09,0.054,0.2,26.0,1.55,2.5,00:53:00
428,1.0,3.998,1.549,6.195,00:02:10,0.054,0.2,26.0,1.55,2.5,00:53:00
429,1.0,3.997,1.55,6.193,00:02:11,0.055,0.3,26.0,1.55,2.5,00:53:00
430,1.0,3.998,1.55,6.195,00:02:11,0.055,0.3,26.0,1.55,2.5,00:53:00
431,1.0,3.998,1.549,6.197,00:02:12,0.055,0.3,26.0,1.55,2.5,00:53:00
432,1.0,3.997,1.55,6.193,00:02:13,0.056,0.3,26.0,1.55,2.5,00:53:00
433,1.0,3.996,1.551,6.195,00:02:13,0.056,0.3,26.0,1.55,2.5,00:53:00
434,1.0,3.996,1.549,6.198,00:02:14,0.056,0.3,26.0,1.55,2.5,00:53:00
435,1.0,3.994,1.552,6.19,00:02:15,0.057,0.3,26.0,1.55,2.5,00:53:00
436,1.0,3.996,1.55,6.199,00:02:15,0.057,0.3,26.0,1.55,2.5,00:53:00
437,1.0,3.995,1.549,6.194,00:02:16,0.057,0.3,26.0,1.55,2.5,00:53:00
438,1.0,3.994,1.55,6.188,00:02:17,0.058,0.3,26.0,1.55,2.5,00:53:00
439,1.0,3.993,1.551,6.191,00:02:17,0.058,0.3,26.0,1.55,2.5,00:53:00
440,1.0,3.994,1.549,6.193,00:02:18,0.058,0.3,26.0,1.55,2.5,00:53:00
441,1.0,3.994,1.55,6.187,00:02:19,0.058,0.3,26.0,1.55,2.5,00:53:00
442,1.0,3.994,1.551,6.191,00:02:19,0.058,0.3,26.0,1.55,2.5,00:53:00
443,1.0,3.995,1.55,6.195,00:02:20,0.059,0.3,26.0,1.55,2.5,00:53:00
444,1.0,3.993,1.55,6.192,00:02:21,0.059,0.3,26.0,1.55,2.5,00:53:00
445,1.0,3.993,1.552,6.189,00:02:21,0.059,0.3,26.0,1.55,2.5,00:53:00
446,1.0,3.993,1.549,6.197,00:02:22,0.06,0.3,26.0,1.55,2.5,00:53:00
447,1.0,3.991,1.555,6.185,00:02:23,0.06,0.3,26.0,1.55,2.5,00:53:00
448,1.0,3.992,1.55,6.206,00:02:23,0.06,0.3,26.0,1.55,2.5,00:53:00
449,1.0,3.993,1.549,6.188,00:02:24,0.061,0.3,26.0,1.55,2.5,00:53:00
450,1.0,3.993,1.55,6.185,00:02:25,0.061,0.3,26.0,1.55,2.5,00:53:00
451,1.0,3.992,1.55,6.189,00:02:25,0.061,0.3,26.0,1.55,2.5,00:53:00
452,1.0,3.992,1.55,6.188,00:02:26,0.061,0.3,26.0,1.55,2.5,00:53:00
453,1.0,3.992,1.55,6.188,00:02:27,0.062,0.3,26.0,1.55,2.5,00:53:00
454,1.0,3.993,1.553,6.188,00:02:27,0.062,0.3,26.0,1.55,2.5,00:53:00
455,1.0,3.992,1.549,6.201,00:02:28,0.062,0.3,26.0,1.55,2.5,00:53:00
456,1.0,3.992,1.555,6.184,00:02:29,0.063,0.3,26.0,1.55,2.5,00:53:00
457,1.0,3.992,1.55,6.208,00:02:29,0.063,0.3,26.0,1.55,2.5,00:53:00
458,1.0,3.992,1.551,6.188,00:02:30,0.063,0.3,26.0,1.55,2.5,00:53:00
459,1.0,3.991,1.553,6.192,00:02:31,0.064,0.3,26.0,1.55,2.5,00:53:00
460,1.0,3.992,1.55,6.198,00:02:31,0.064,0.3,26.0,1.55,2.5,00:53:00
461,1.0,3.991,1.549,6.188,00:02:32,0.064,0.3,26.0,1.55,2.5,00:53:00
462,1.0,3.991,1.55,6.182,00:02:33,0.064,0.3,26.0,1.55,2.5,00:53:00
463,1.0,3.993,1.55,6.186,00:02:33,0.064,0.3,26.0,1.55,2.5,00:53:00
464,1.0,3.991,1.549,6.189,00:02:34,0.065,0.3,26.0,1.55,2.5,00:53:00
465,1.0,3.992,1.549,6.182,00:02:35,0.065,0.3,26.0,1.55,2.5,00:53:00
466,1.0,3.992,1.55,6.184,00:02:35,0.065,0.3,26.0,1.55,2.5,00:53:00
467,1.0,3.991,1.549,6.188,00:02:36,0.066,0.3,26.0,1.55,2.5,00:53:00
468,1.0,3.991,1.55,6.182,00:02:37,0.066,0.3,26.0,1.55,2.5,00:53:00
469,1.0,3.99,1.553,6.186,00:02:37,0.066,0.3,26.0,1.55,2.5,00:53:00
470,1.0,3.992,1.549,6.196,00:02:38,0.067,0.3,26.0,1.55,2.5,00:53:00
471,1.0,3.989,1.551,6.184,00:02:39,0.067,0.3,26.0,1.55,2.5,00:53:00
472,1.0,3.992,1.55,6.187,00:02:39,0.067,0.3,26.0,1.55,2.5,00:53:00
473,1.0,3.991,1.55,6.188,00:02:40,0.067,0.3,26.0,1.55,2.5,00:53:00
474,1.0,3.991,1.549,6.186,00:02:41,0.068,0.3,26.0,1.55,2.5,00:53:00
475,1.0,3.991,1.551,6.182,00:02:41,0.068,0.3,26.0,1.55,2.5,00:53:00
476,1.0,3.992,1.549,6.19,00:02:42,0.068,0.3,26.0,1.55,2.5,00:53:00
477,1.0,3.99,1.55,6.184,00:02:43,0.069,0.3,26.0,1.55,2.5,00:53:00
478,1.0,3.991,1.553,6.185,00:02:43,0.069,0.3,26.0,1.55,2.5,00:53:00
479,1.0,3.989,1.549,6.198,00:02:44,0.069,0.3,26.0,1.55,2.5,00:53:00
480,1.0,3.989,1.552,6.179,00:02:45,0.07,0.3,27.0,1.55,2.5,00:53:00
481,1.0,3.988,1.55,6.191,00:02:45,0.07,0.3,27.0,1.55,2.5,00:53:00
482,1.0,3.99,1.551,6.181,00:02:46,0.07,0.3,27.0,1.55,2.5,00:53:00
483,1.0,3.989,1.554,6.188,00:02:47,0.07,0.3,27.0,1.55,2.5,00:53:00
484,1.0,3.99,1.55,6.199,00:02:47,0.07,0.3,27.0,1.55,2.5,00:53:00
