,is_on,voltage,current,power,time,cap_ah,cap_wh,temp,set_current,set_voltage,set_timer
34,1.0,4.03,2.499,10.053,00:00:17,0.011,0.1,23.0,2.5,2.5,00:00:00
35,1.0,4.033,2.502,10.071,00:00:18,0.012,0.1,23.0,2.5,2.5,00:00:00
36,1.0,4.029,2.498,10.091,00:00:19,0.013,0.1,23.0,2.5,2.5,00:00:00
37,1.0,4.03,2.501,10.064,00:00:19,0.013,0.1,23.0,2.5,2.5,00:00:00
38,1.0,4.033,2.502,10.079,00:00:20,0.013,0.1,23.0,2.5,2.5,00:00:00
39,1.0,4.032,2.552,10.091,00:00:21,0.014,0.1,23.0,2.5,2.5,00:00:00
40,1.0,4.012,2.498,10.29,00:00:21,0.014,0.1,23.0,2.5,2.5,00:00:00
41,1.0,4.017,2.503,10.022,00:00:22,0.015,0.1,23.0,2.5,2.5,00:00:00
42,1.0,4.016,2.501,10.055,00:00:23,0.015,0.1,23.0,2.5,2.5,00:00:00
43,1.0,4.022,2.498,10.044,00:00:23,0.015,0.1,23.0,2.5,2.5,00:00:00
44,1.0,4.026,2.499,10.047,00:00:24,0.016,0.1,23.0,2.5,2.5,00:00:00
45,1.0,4.022,2.498,10.061,00:00:25,0.017,0.1,23.0,2.5,2.5,00:00:00
46,1.0,4.026,2.504,10.047,00:00:25,0.017,0.1,23.0,2.5,2.5,00:00:00
47,1.0,4.014,2.505,10.081,00:00:26,0.017,0.1,23.0,2.5,2.5,00:00:00
48,1.0,4.02,2.497,10.055,00:00:27,0.018,0.1,23.0,2.5,2.5,00:00:00
49,1.0,4.019,2.499,10.038,00:00:27,0.018,0.1,23.0,2.5,2.5,00:00:00
50,1.0,4.022,2.499,10.043,00:00:28,0.019,0.1,23.0,2.5,2.5,00:00:00
51,1.0,4.022,2.498,10.051,00:00:29,0.02,0.1,23.0,2.5,2.5,00:00:00
52,1.0,4.025,2.499,10.047,00:00:29,0.02,0.1,23.0,2.5,2.5,00:00:00
53,1.0,4.021,2.501,10.058,00:00:30,0.02,0.1,23.0,2.5,2.5,00:00:00
54,1.0,4.02,2.499,10.057,00:00:31,0.021,0.1,23.0,2.5,2.5,00:00:00
55,1.0,4.021,2.499,10.046,00:00:31,0.021,0.1,23.0,2.5,2.5,00:00:00
56,1.0,4.022,2.499,10.048,00:00:32,0.022,0.1,23.0,2.5,2.5,00:00:00
57,1.0,4.018,2.499,10.051,00:00:33,0.022,0.1,23.0,2.5,2.5,00:00:00
58,1.0,4.015,2.499,10.041,00:00:33,0.022,0.1,23.0,2.5,2.5,00:00:00
59,1.0,4.014,2.499,10.033,00:00:34,0.023,0.1,23.0,2.5,2.5,00:00:00
60,1.0,4.018,2.498,10.031,00:00:35,0.024,0.1,23.0,2.5,2.5,00:00:00
61,1.0,4.021,2.499,10.037,00:00:35,0.024,0.1,23.0,2.5,2.5,00:00:00
62,1.0,4.018,2.501,10.048,00:00:36,0.024,0.1,23.0,2.5,2.5,00:00:00
63,1.0,4.025,2.499,10.049,00:00:37,0.025,0.1,23.0,2.5,2.5,00:00:00
64,1.0,4.025,2.5,10.058,00:00:37,0.025,0.1,23.0,2.5,2.5,00:00:00
65,1.0,4.027,2.498,10.062,00:00:38,0.026,0.1,23.0,2.5,2.5,00:00:00
66,1.0,4.027,2.498,10.059,00:00:39,0.026,0.1,23.0,2.5,2.5,00:00:00
67,1.0,4.027,2.499,10.059,00:00:39,0.026,0.1,23.0,2.5,2.5,00:00:00
68,1.0,4.028,2.499,10.063,00:00:40,0.027,0.1,23.0,2.5,2.5,00:00:00
69,1.0,4.027,2.498,10.066,00:00:41,0.028,0.1,23.0,2.5,2.5,00:00:00
70,1.0,4.029,2.5,10.059,00:00:41,0.028,0.1,23.0,2.5,2.5,00:00:00
71,1.0,4.027,2.5,10.072,00:00:42,0.029,0.1,23.0,2.5,2.5,00:00:00
72,1.0,4.027,2.499,10.068,00:00:43,0.029,0.1,23.0,2.5,2.5,00:00:00
73,1.0,4.024,2.499,10.063,00:00:43,0.029,0.1,23.0,2.5,2.5,00:00:00
74,1.0,4.024,2.499,10.056,00:00:44,0.03,0.1,23.0,2.5,2.5,00:00:00
75,1.0,4.024,2.499,10.056,00:00:45,0.031,0.1,23.0,2.5,2.5,00:00:00
76,1.0,4.025,2.499,10.056,00:00:45,0.031,0.1,23.0,2.5,2.5,00:00:00
77,1.0,4.025,2.502,10.058,00:00:46,0.031,0.1,23.0,2.5,2.5,00:00:00
78,1.0,4.027,2.499,10.071,00:00:47,0.032,0.1,23.0,2.5,2.5,00:00:00
79,1.0,4.026,2.501,10.063,00:00:47,0.032,0.2,23.0,2.5,2.5,00:00:00
80,1.0,4.025,2.5,10.069,00:00:48,0.033,0.2,23.0,2.5,2.5,00:00:00
81,1.0,4.026,2.499,10.062,00:00:49,0.033,0.2,23.0,2.5,2.5,00:00:00
82,1.0,4.024,2.504,10.061,00:00:49,0.033,0.2,23.0,2.5,2.5,00:00:00
83,1.0,4.024,2.499,10.076,00:00:50,0.034,0.2,23.0,2.5,2.5,00:00:00
84,1.0,4.024,2.5,10.056,00:00:51,0.035,0.2,23.0,2.5,2.5,00:00:00
85,1.0,4.022,2.5,10.06,00:00:51,0.035,0.2,23.0,2.5,2.5,00:00:00
86,1.0,4.023,2.5,10.055,00:00:52,0.036,0.2,23.0,2.5,2.5,00:00:00
87,1.0,4.022,2.5,10.057,00:00:53,0.036,0.2,23.0,2.5,2.5,00:00:00
88,1.0,4.022,2.499,10.055,00:00:54,0.037,0.2,23.0,2.5,2.5,00:00:00
89,1.0,4.021,2.499,10.051,00:00:54,0.037,0.2,23.0,2.5,2.5,00:00:00
90,1.0,4.02,2.503,10.048,00:00:55,0.038,0.2,23.0,2.5,2.5,00:00:00
91,1.0,4.021,2.499,10.062,00:00:56,0.038,0.2,23.0,2.5,2.5,00:00:00
92,1.0,4.021,2.499,10.048,00:00:56,0.038,0.2,23.0,2.5,2.5,00:00:00
93,1.0,4.02,2.5,10.048,00:00:57,0.039,0.2,23.0,2.5,2.5,00:00:00
94,1.0,4.02,2.5,10.05,00:00:58,0.04,0.2,23.0,2.5,2.5,00:00:00
95,1.0,4.021,2.5,10.05,00:00:58,0.04,0.2,23.0,2.5,2.5,00:00:00
96,1.0,4.02,2.501,10.053,00:00:59,0.04,0.2,23.0,2.5,2.5,00:00:00
97,1.0,4.02,2.499,10.054,00:01:00,0.041,0.2,23.0,2.5,2.5,00:00:00
98,1.0,4.012,2.499,10.046,00:01:00,0.041,0.2,23.0,2.5,2.5,00:00:00
99,1.0,4.013,2.5,10.026,00:01:01,0.042,0.2,23.0,2.5,2.5,00:00:00
100,1.0,4.015,2.5,10.032,00:01:02,0.042,0.2,23.0,2.5,2.5,00:00:00
101,1.0,4.014,2.501,10.037,00:01:02,0.042,0.2,23.0,2.5,2.5,00:00:00
102,1.0,4.008,2.5,10.039,00:01:03,0.043,0.2,23.0,2.5,2.5,00:00:00
103,1.0,4.011,2.5,10.02,00:01:04,0.044,0.2,23.0,2.5,2.5,00:00:00
104,1.0,4.01,2.499,10.027,00:01:04,0.044,0.2,23.0,2.5,2.5,00:00:00
105,1.0,4.012,2.499,10.021,00:01:05,0.045,0.2,23.0,2.5,2.5,00:00:00
106,1.0,4.011,2.5,10.026,00:01:06,0.045,0.2,23.0,2.5,2.5,00:00:00
107,1.0,4.006,2.502,10.027,00:01:06,0.045,0.2,23.0,2.5,2.5,00:00:00
108,1.0,4.008,2.504,10.023,00:01:07,0.046,0.2,23.0,2.5,2.5,00:00:00
109,1.0,4.008,2.499,10.036,00:01:08,0.047,0.2,23.0,2.5,2.5,00:00:00
110,1.0,4.009,2.499,10.016,00:01:08,0.047,0.2,23.0,2.5,2.5,00:00:00
111,1.0,4.006,2.499,10.018,00:01:09,0.047,0.2,23.0,2.5,2.5,00:00:00
112,1.0,4.009,2.499,10.011,00:01:10,0.048,0.2,23.0,2.5,2.5,00:00:00
113,1.0,4.012,2.5,10.018,00:01:10,0.048,0.2,23.0,2.5,2.5,00:00:00
114,1.0,4.007,2.5,10.03,00:01:11,0.049,0.2,23.0,2.5,2.5,00:00:00
115,1.0,4.007,2.499,10.017,00:01:12,0.049,0.2,23.0,2.5,2.5,00:00:00
116,1.0,4.003,2.502,10.013,00:01:12,0.049,0.2,23.0,2.5,2.5,00:00:00
117,1.0,4.008,2.505,10.016,00:01:13,0.05,0.2,23.0,2.5,2.5,00:00:00
118,1.0,4.008,2.503,10.04,00:01:14,0.051,0.2,23.0,2.5,2.5,00:00:00
119,1.0,4.002,2.502,10.032,00:01:14,0.051,0.2,23.0,2.5,2.5,00:00:00
120,1.0,4.005,2.499,10.013,00:01:15,0.051,0.2,23.0,2.5,2.5,00:00:00
121,1.0,4.007,2.499,10.008,00:01:16,0.052,0.2,23.0,2.5,2.5,00:00:00
122,1.0,4.005,2.5,10.013,00:01:16,0.052,0.2,23.0,2.5,2.5,00:00:00
123,1.0,4.003,2.499,10.012,00:01:17,0.053,0.2,23.0,2.5,2.5,00:00:00
124,1.0,4.004,2.499,10.003,00:01:18,0.054,0.2,23.0,2.5,2.5,00:00:00
125,1.0,4.008,2.502,10.006,00:01:18,0.054,0.2,23.0,2.5,2.5,00:00:00
126,1.0,4.008,2.503,10.028,00:01:19,0.054,0.2,23.0,2.5,2.5,00:00:00
127,1.0,4.007,2.498,10.032,00:01:20,0.055,0.2,23.0,2.5,2.5,00:00:00
128,1.0,4.01,2.5,10.009,00:01:20,0.055,0.2,23.0,2.5,2.5,00:00:00
129,1.0,4.008,2.503,10.025,00:01:21,0.056,0.3,23.0,2.5,2.5,00:00:00
130,1.0,4.009,2.498,10.032,00:01:22,0.056,0.3,23.0,2.5,2.5,00:00:00
131,1.0,4.011,2.499,10.014,00:01:22,0.056,0.3,23.0,2.5,2.5,00:00:00
132,1.0,4.011,2.5,10.023,00:01:23,0.057,0.3,23.0,2.5,2.5,00:00:00
133,1.0,4.011,2.499,10.027,00:01:24,0.058,0.3,23.0,2.5,2.5,00:00:00
134,1.0,4.005,2.504,10.023,00:01:24,0.058,0.3,23.0,2.5,2.5,00:00:00
135,1.0,4.006,2.501,10.029,00:01:25,0.058,0.3,23.0,2.5,2.5,00:00:00
136,1.0,4.008,2.501,10.019,00:01:26,0.059,0.3,23.0,2.5,2.5,00:00:00
137,1.0,4.008,2.504,10.024,00:01:26,0.059,0.3,23.0,2.5,2.5,00:00:00
138,1.0,4.006,2.499,10.036,00:01:27,0.06,0.3,23.0,2.5,2.5,00:00:00
139,1.0,4.001,2.499,10.011,00:01:28,0.061,0.3,23.0,2.5,2.5,00:00:00
140,1.0,4.005,2.499,9.998,00:01:28,0.061,0.3,23.0,2.5,2.5,00:00:00
141,1.0,4.005,2.5,10.008,00:01:29,0.061,0.3,23.0,2.5,2.5,00:00:00
142,1.0,4.007,2.499,10.012,00:01:30,0.062,0.3,23.0,2.5,2.5,00:00:00
143,1.0,4.0,2.5,10.013,00:01:30,0.063,0.3,23.0,2.5,2.5,00:00:00
144,1.0,4.002,2.501,10.0,00:01:31,0.063,0.3,23.0,2.5,2.5,00:00:00
145,1.0,4.0,2.505,10.009,00:01:32,0.063,0.3,23.0,2.5,2.5,00:00:00
146,1.0,4.001,2.499,10.02,00:01:32,0.064,0.3,23.0,2.5,2.5,00:00:00
147,1.0,4.001,2.501,9.998,00:01:33,0.064,0.3,23.0,2.5,2.5,00:00:00
148,1.0,4.003,2.5,10.007,00:01:34,0.065,0.3,23.0,2.5,2.5,00:00:00
149,1.0,4.002,2.503,10.008,00:01:35,0.065,0.3,23.0,2.5,2.5,00:00:00
150,1.0,4.002,2.499,10.017,00:01:35,0.065,0.3,23.0,2.5,2.5,00:00:00
151,1.0,4.003,2.5,10.001,00:01:36,0.066,0.3,23.0,2.5,2.5,00:00:00
152,1.0,4.003,2.502,10.008,00:01:37,0.067,0.3,23.0,2.5,2.5,00:00:00
153,1.0,4.002,2.504,10.016,00:01:37,0.067,0.3,23.0,2.5,2.5,00:00:00
154,1.0,4.004,2.498,10.021,00:01:38,0.067,0.3,23.0,2.5,2.5,00:00:00
155,1.0,4.004,2.5,10.002,00:01:39,0.068,0.3,23.0,2.5,2.5,00:00:00
156,1.0,4.002,2.499,10.01,00:01:39,0.068,0.3,23.0,2.5,2.5,00:00:00
157,1.0,4.003,2.5,10.001,00:01:40,0.069,0.3,23.0,2.5,2.5,00:00:00
158,1.0,3.999,2.499,10.008,00:01:41,0.07,0.3,23.0,2.5,2.5,00:00:00
159,1.0,4.001,2.501,9.994,00:01:41,0.07,0.3,23.0,2.5,2.5,00:00:00
160,1.0,4.002,2.501,10.007,00:01:42,0.07,0.3,23.0,2.5,2.5,00:00:00
161,1.0,4.003,2.5,10.009,00:01:43,0.071,0.3,23.0,2.5,2.5,00:00:00
162,1.0,4.003,2.499,10.008,00:01:43,0.071,0.3,23.0,2.5,2.5,00:00:00
163,1.0,4.002,2.501,10.003,00:01:44,0.072,0.3,23.0,2.5,2.5,00:00:00
164,1.0,4.003,2.5,10.009,00:01:45,0.072,0.3,23.0,2.5,2.5,00:00:00
165,1.0,4.003,2.499,10.008,00:01:45,0.072,0.3,23.0,2.5,2.5,00:00:00
166,1.0,4.004,2.503,10.003,00:01:46,0.073,0.3,23.0,2.5,2.5,00:00:00
167,1.0,4.001,2.499,10.022,00:01:47,0.074,0.3,23.0,2.5,2.5,00:00:00
168,1.0,4.003,2.5,9.998,00:01:47,0.074,0.3,23.0,2.5,2.5,00:00:00
169,1.0,4.001,2.504,10.008,00:01:48,0.074,0.3,23.0,2.5,2.5,00:00:00
170,1.0,4.002,2.5,10.019,00:01:49,0.075,0.3,23.0,2.5,2.5,00:00:00
171,1.0,4.002,2.502,10.005,00:01:49,0.075,0.3,23.0,2.5,2.5,00:00:00
172,1.0,4.002,2.505,10.013,00:01:50,0.076,0.3,23.0,2.5,2.5,00:00:00
173,1.0,4.0,2.498,10.025,00:01:51,0.076,0.3,23.0,2.5,2.5,00:00:00
174,1.0,3.996,2.499,9.992,00:01:51,0.076,0.3,23.0,2.5,2.5,00:00:00
175,1.0,3.998,2.499,9.986,00:01:52,0.077,0.3,23.0,2.5,2.5,00:00:00
176,1.0,4.0,2.499,9.991,00:01:53,0.078,0.3,23.0,2.5,2.5,00:00:00
177,1.0,3.998,2.499,9.996,00:01:53,0.078,0.3,23.0,2.5,2.5,00:00:00
178,1.0,3.997,2.5,9.991,00:01:54,0.079,0.3,23.0,2.5,2.5,00:00:00
179,1.0,3.997,2.499,9.992,00:01:55,0.079,0.3,23.0,2.5,2.5,00:00:00
180,1.0,3.996,2.5,9.989,00:01:55,0.079,0.3,23.0,2.5,2.5,00:00:00
181,1.0,3.997,2.504,9.99,00:01:56,0.08,0.3,23.0,2.5,2.5,00:00:00
182,1.0,3.997,2.498,10.008,00:01:57,0.081,0.3,23.0,2.5,2.5,00:00:00
183,1.0,3.997,2.499,9.985,00:01:57,0.081,0.3,23.0,2.5,2.5,00:00:00
184,1.0,3.996,2.5,9.989,00:01:58,0.081,0.4,23.0,2.5,2.5,00:00:00
185,1.0,3.999,2.5,9.99,00:01:59,0.082,0.4,23.0,2.5,2.5,00:00:00
186,1.0,3.998,2.499,9.998,00:01:59,0.082,0.4,23.0,2.5,2.5,00:00:00
187,1.0,3.999,2.5,9.991,00:02:00,0.083,0.4,23.0,2.5,2.5,00:00:00
188,1.0,3.999,2.499,9.998,00:02:01,0.083,0.4,23.0,2.5,2.5,00:00:00
189,1.0,3.998,2.5,9.994,00:02:01,0.083,0.4,23.0,2.5,2.5,00:00:00
190,1.0,3.999,2.5,9.995,00:02:02,0.084,0.4,23.0,2.5,2.5,00:00:00
191,1.0,3.996,2.5,9.998,00:02:03,0.085,0.4,23.0,2.5,2.5,00:00:00
192,1.0,3.996,2.501,9.99,00:02:03,0.085,0.4,23.0,2.5,2.5,00:00:00
193,1.0,3.995,2.5,9.994,00:02:04,0.086,0.4,23.0,2.5,2.5,00:00:00
194,1.0,3.995,2.499,9.988,00:02:05,0.086,0.4,23.0,2.5,2.5,00:00:00
195,1.0,3.993,2.504,9.984,00:02:06,0.087,0.4,23.0,2.5,2.5,00:00:00
196,1.0,3.99,2.5,9.998,00:02:06,0.087,0.4,23.0,2.5,2.5,00:00:00
197,1.0,3.993,2.5,9.975,00:02:07,0.088,0.4,23.0,2.5,2.5,00:00:00
198,1.0,3.994,2.499,9.982,00:02:08,0.088,0.4,23.0,2.5,2.5,00:00:00
199,1.0,3.991,2.501,9.981,00:02:08,0.088,0.4,23.0,2.5,2.5,00:00:00
200,1.0,3.992,2.499,9.981,00:02:09,0.089,0.4,23.0,2.5,2.5,00:00:00
201,1.0,3.991,2.5,9.976,00:02:10,0.09,0.4,23.0,2.5,2.5,00:00:00
202,1.0,3.991,2.5,9.978,00:02:10,0.09,0.4,23.0,2.5,2.5,00:00:00
203,1.0,3.992,2.5,9.978,00:02:11,0.09,0.4,23.0,2.5,2.5,00:00:00
204,1.0,3.993,2.499,9.98,00:02:12,0.091,0.4,23.0,2.5,2.5,00:00:00
205,1.0,3.992,2.5,9.979,00:02:12,0.091,0.4,23.0,2.5,2.5,00:00:00
206,1.0,3.99,2.499,9.98,00:02:13,0.092,0.4,23.0,2.5,2.5,00:00:00
207,1.0,3.991,2.5,9.971,00:02:14,0.092,0.4,23.0,2.5,2.5,00:00:00
208,1.0,3.992,2.503,9.978,00:02:14,0.092,0.4,23.0,2.5,2.5,00:00:00
209,1.0,3.991,2.501,9.992,00:02:15,0.093,0.4,23.0,2.5,2.5,00:00:00
210,1.0,3.992,2.5,9.981,00:02:16,0.094,0.4,23.0,2.5,2.5,00:00:00
211,1.0,3.989,2.5,9.98,00:02:16,0.094,0.4,23.0,2.5,2.5,00:00:00
212,1.0,3.99,2.499,9.973,00:02:17,0.095,0.4,23.0,2.5,2.5,00:00:00
213,1.0,3.988,2.499,9.971,00:02:18,0.095,0.4,23.0,2.5,2.5,00:00:00
214,1.0,3.987,2.5,9.966,00:02:18,0.095,0.4,23.0,2.5,2.5,00:00:00
215,1.0,3.987,2.501,9.968,00:02:19,0.096,0.4,23.0,2.5,2.5,00:00:00
216,1.0,3.989,2.499,9.971,00:02:20,0.097,0.4,23.0,2.5,2.5,00:00:00
217,1.0,3.988,2.5,9.969,00:02:20,0.097,0.4,23.0,2.5,2.5,00:00:00
218,1.0,3.988,2.499,9.97,00:02:21,0.097,0.4,23.0,2.5,2.5,00:00:00
219,1.0,3.988,2.502,9.966,00:02:22,0.098,0.4,23.0,2.5,2.5,00:00:00
220,1.0,3.989,2.5,9.978,00:02:22,0.098,0.4,23.0,2.5,2.5,00:00:00
221,1.0,3.988,2.499,9.973,00:02:23,0.099,0.4,23.0,2.5,2.5,00:00:00
222,1.0,3.989,2.5,9.966,00:02:24,0.099,0.4,23.0,2.5,2.5,00:00:00
223,1.0,3.989,2.5,9.973,00:02:24,0.099,0.4,23.0,2.5,2.5,00:00:00
224,1.0,3.988,2.499,9.973,00:02:25,0.1,0.4,23.0,2.5,2.5,00:00:00
225,1.0,3.988,2.5,9.966,00:02:26,0.101,0.4,23.0,2.5,2.5,00:00:00
226,1.0,3.987,2.499,9.97,00:02:26,0.101,0.4,23.0,2.5,2.5,00:00:00
227,1.0,3.988,2.5,9.964,00:02:27,0.101,0.4,23.0,2.5,2.5,00:00:00
228,1.0,3.984,2.503,9.97,00:02:28,0.102,0.4,23.0,2.5,2.5,00:00:00
229,1.0,3.983,2.5,9.972,00:02:28,0.102,0.4,23.0,2.5,2.5,00:00:00
230,1.0,3.982,2.502,9.957,00:02:29,0.103,0.4,23.0,2.5,2.5,00:00:00
231,1.0,3.983,2.504,9.963,00:02:30,0.104,0.4,23.0,2.5,2.5,00:00:00
232,1.0,3.983,2.499,9.973,00:02:30,0.104,0.4,23.0,2.5,2.5,00:00:00
233,1.0,3.983,2.499,9.954,00:02:31,0.104,0.4,23.0,2.5,2.5,00:00:00
234,1.0,3.983,2.501,9.954,00:02:32,0.105,0.4,23.0,2.5,2.5,00:00:00
235,1.0,3.984,2.501,9.961,00:02:32,0.105,0.4,23.0,2.5,2.5,00:00:00
236,1.0,3.981,2.5,9.964,00:02:33,0.106,0.4,23.0,2.5,2.5,00:00:00
237,1.0,3.981,2.504,9.953,00:02:34,0.106,0.4,23.0,2.5,2.5,00:00:00
238,1.0,3.982,2.499,9.968,00:02:34,0.106,0.4,23.0,2.5,2.5,00:00:00
239,1.0,3.984,2.499,9.951,00:02:35,0.107,0.5,23.0,2.5,2.5,00:00:00
240,1.0,3.983,2.5,9.956,00:02:36,0.108,0.5,23.0,2.5,2.5,00:00:00
241,1.0,3.984,2.499,9.957,00:02:36,0.108,0.5,23.0,2.5,2.5,00:00:00
242,1.0,3.983,2.499,9.956,00:02:37,0.108,0.5,23.0,2.5,2.5,00:00:00
243,1.0,3.984,2.503,9.954,00:02:38,0.109,0.5,23.0,2.5,2.5,00:00:00
244,1.0,3.984,2.498,9.972,00:02:38,0.109,0.5,23.0,2.5,2.5,00:00:00
245,1.0,3.982,2.499,9.952,00:02:39,0.11,0.5,23.0,2.5,2.5,00:00:00
246,1.0,3.983,2.5,9.951,00:02:40,0.111,0.5,23.0,2.5,2.5,00:00:00
247,1.0,3.983,2.5,9.957,00:02:40,0.111,0.5,23.0,2.5,2.5,00:00:00
248,1.0,3.982,2.505,9.957,00:02:41,0.111,0.5,23.0,2.5,2.5,00:00:00
249,1.0,3.983,2.5,9.975,00:02:42,0.112,0.5,23.0,2.5,2.5,00:00:00
250,1.0,3.984,2.499,9.957,00:02:42,0.113,0.5,23.0,2.5,2.5,00:00:00
251,1.0,3.982,2.502,9.956,00:02:43,0.113,0.5,23.0,2.5,2.5,00:00:00
252,1.0,3.982,2.499,9.963,00:02:44,0.113,0.5,23.0,2.5,2.5,00:00:00
253,1.0,3.982,2.499,9.951,00:02:44,0.114,0.5,23.0,2.5,2.5,00:00:00
254,1.0,3.983,2.499,9.951,00:02:45,0.114,0.5,23.0,2.5,2.5,00:00:00
255,1.0,3.983,2.5,9.954,00:02:46,0.115,0.5,23.0,2.5,2.5,00:00:00
256,1.0,3.983,2.501,9.957,00:02:47,0.115,0.5,23.0,2.5,2.5,00:00:00
257,1.0,3.982,2.501,9.961,00:02:47,0.115,0.5,23.0,2.5,2.5,00:00:00
258,1.0,3.984,2.501,9.959,00:02:48,0.116,0.5,23.0,2.5,2.5,00:00:00
259,1.0,3.981,2.5,9.964,00:02:49,0.117,0.5,23.0,2.5,2.5,00:00:00
260,1.0,3.982,2.499,9.953,00:02:49,0.117,0.5,23.0,2.5,2.5,00:00:00
261,1.0,3.982,2.503,9.951,00:02:50,0.117,0.5,23.0,2.5,2.5,00:00:00
262,1.0,3.982,2.499,9.967,00:02:51,0.118,0.5,23.0,2.5,2.5,00:00:00
263,1.0,3.982,2.502,9.951,00:02:51,0.118,0.5,23.0,2.5,2.5,00:00:00
264,1.0,3.983,2.499,9.963,00:02:52,0.119,0.5,23.0,2.5,2.5,00:00:00
265,1.0,3.982,2.5,9.954,00:02:53,0.12,0.5,23.0,2.5,2.5,00:00:00
266,1.0,3.983,2.5,9.955,00:02:53,0.12,0.5,23.0,2.5,2.5,00:00:00
267,1.0,3.982,2.501,9.957,00:02:54,0.12,0.5,23.0,2.5,2.5,00:00:00
268,1.0,3.982,2.501,9.959,00:02:54,0.12,0.5,23.0,2.5,2.5,00:00:00
269,1.0,3.98,2.5,9.959,00:02:56,0.122,0.5,23.0,2.5,2.5,00:00:00
270,1.0,3.981,2.504,9.95,00:02:56,0.122,0.5,23.0,2.5,2.5,00:00:00
271,1.0,3.979,2.499,9.968,00:02:57,0.122,0.5,23.0,2.5,2.5,00:00:00
272,1.0,3.981,2.5,9.944,00:02:58,0.123,0.5,23.0,2.5,2.5,00:00:00
273,1.0,3.981,2.5,9.953,00:02:58,0.123,0.5,23.0,2.5,2.5,00:00:00
274,1.0,3.981,2.5,9.953,00:02:59,0.124,0.5,23.0,2.5,2.5,00:00:00
275,1.0,3.98,2.505,9.953,00:03:00,0.124,0.5,23.0,2.5,2.5,00:00:00
276,1.0,3.979,2.5,9.97,00:03:00,0.124,0.5,23.0,2.5,2.5,00:00:00
277,1.0,3.98,2.502,9.947,00:03:01,0.125,0.5,23.0,2.5,2.5,00:00:00
278,1.0,3.98,2.5,9.958,00:03:02,0.126,0.5,23.0,2.5,2.5,00:00:00
279,1.0,3.979,2.5,9.95,00:03:02,0.126,0.5,23.0,2.5,2.5,00:00:00
280,1.0,3.979,2.499,9.947,00:03:03,0.126,0.5,23.0,2.5,2.5,00:00:00
281,1.0,3.978,2.5,9.944,00:03:04,0.127,0.5,23.0,2.5,2.5,00:00:00
282,1.0,3.978,2.501,9.945,00:03:04,0.127,0.5,23.0,2.5,2.5,00:00:00
