,is_on,voltage,current,power,time,cap_ah,cap_wh,temp,set_current,set_voltage,set_timer
78,1.0,3.392,4.995,16.858,00:00:02,0.001,0.0,24.0,5.0,2.5,00:00:00
79,1.0,3.387,4.997,16.943,00:00:03,0.002,0.0,24.0,5.0,2.5,00:00:00
80,1.0,3.382,5.003,16.925,00:00:04,0.004,0.0,24.0,5.0,2.5,00:00:00
81,1.0,3.378,5.002,16.92,00:00:04,0.004,0.0,24.0,5.0,2.5,00:00:00
82,1.0,3.376,4.998,16.897,00:00:05,0.005,0.0,24.0,5.0,2.5,00:00:00
83,1.0,3.371,4.998,16.873,00:00:06,0.007,0.0,24.0,5.0,2.5,00:00:00
84,1.0,3.368,4.999,16.848,00:00:06,0.007,0.0,24.0,5.0,2.5,00:00:00
85,1.0,3.363,4.997,16.837,00:00:07,0.008,0.0,24.0,5.0,2.5,00:00:00
86,1.0,3.36,4.998,16.805,00:00:08,0.009,0.0,24.0,5.0,2.5,00:00:00
87,1.0,3.358,5.001,16.793,00:00:08,0.009,0.0,24.0,5.0,2.5,00:00:00
88,1.0,3.354,5.0,16.793,00:00:09,0.011,0.0,24.0,5.0,2.5,00:00:00
89,1.0,3.353,4.998,16.77,00:00:10,0.012,0.0,24.0,5.0,2.5,00:00:00
90,1.0,3.348,5.004,16.758,00:00:10,0.012,0.0,24.0,5.0,2.5,00:00:00
91,1.0,3.346,5.003,16.753,00:00:11,0.014,0.0,24.0,5.0,2.5,00:00:00
92,1.0,3.344,4.999,16.74,00:00:12,0.015,0.0,24.0,5.0,2.5,00:00:00
93,1.0,3.342,5.0,16.717,00:00:12,0.015,0.0,24.0,5.0,2.5,00:00:00
94,1.0,3.338,4.999,16.71,00:00:13,0.016,0.1,24.0,5.0,2.5,00:00:00
95,1.0,3.335,4.999,16.687,00:00:14,0.018,0.1,24.0,5.0,2.5,00:00:00
96,1.0,3.333,4.999,16.672,00:00:14,0.018,0.1,24.0,5.0,2.5,00:00:00
97,1.0,3.33,4.997,16.662,00:00:15,0.019,0.1,24.0,5.0,2.5,00:00:00
98,1.0,3.328,4.918,16.64,00:00:16,0.02,0.1,24.0,5.0,2.5,00:00:00
99,1.0,3.326,4.999,16.367,00:00:16,0.02,0.1,24.0,5.0,2.5,00:00:00
100,1.0,3.323,4.999,16.627,00:00:17,0.022,0.1,24.0,5.0,2.5,00:00:00
101,1.0,3.321,4.999,16.612,00:00:18,0.023,0.1,24.0,5.0,2.5,00:00:00
102,1.0,3.318,5.0,16.602,00:00:18,0.023,0.1,24.0,5.0,2.5,00:00:00
103,1.0,3.319,5.001,16.59,00:00:19,0.025,0.1,24.0,5.0,2.5,00:00:00
104,1.0,3.317,4.999,16.598,00:00:20,0.026,0.1,24.0,5.0,2.5,00:00:00
105,1.0,3.312,5.003,16.582,00:00:20,0.026,0.1,25.0,5.0,2.5,00:00:00
106,1.0,3.311,4.998,16.57,00:00:21,0.027,0.1,25.0,5.0,2.5,00:00:00
107,1.0,3.308,4.999,16.548,00:00:22,0.029,0.1,25.0,5.0,2.5,00:00:00
108,1.0,3.306,5.004,16.537,00:00:22,0.029,0.1,25.0,5.0,2.5,00:00:00
109,1.0,3.304,4.999,16.543,00:00:23,0.03,0.1,25.0,5.0,2.5,00:00:00
110,1.0,3.302,4.998,16.517,00:00:24,0.032,0.1,25.0,5.0,2.5,00:00:00
111,1.0,3.3,5.002,16.503,00:00:24,0.032,0.1,25.0,5.0,2.5,00:00:00
112,1.0,3.298,5.002,16.507,00:00:25,0.033,0.1,25.0,5.0,2.5,00:00:00
113,1.0,3.297,4.999,16.497,00:00:26,0.034,0.1,25.0,5.0,2.5,00:00:00
114,1.0,3.294,5.001,16.482,00:00:26,0.034,0.1,25.0,5.0,2.5,00:00:00
115,1.0,3.291,5.0,16.473,00:00:27,0.036,0.1,25.0,5.0,2.5,00:00:00
116,1.0,3.29,4.999,16.455,00:00:28,0.037,0.1,25.0,5.0,2.5,00:00:00
117,1.0,3.287,5.005,16.447,00:00:28,0.037,0.1,25.0,5.0,2.5,00:00:00
118,1.0,3.286,5.002,16.451,00:00:29,0.039,0.1,25.0,5.0,2.5,00:00:00
119,1.0,3.285,4.999,16.437,00:00:30,0.04,0.1,25.0,5.0,2.5,00:00:00
120,1.0,3.284,5.0,16.422,00:00:30,0.04,0.1,25.0,5.0,2.5,00:00:00
121,1.0,3.282,5.002,16.42,00:00:31,0.041,0.1,25.0,5.0,2.5,00:00:00
122,1.0,3.279,4.998,16.417,00:00:32,0.043,0.1,25.0,5.0,2.5,00:00:00
123,1.0,3.277,5.003,16.388,00:00:32,0.043,0.1,25.0,5.0,2.5,00:00:00
124,1.0,3.274,5.0,16.395,00:00:33,0.044,0.2,25.0,5.0,2.5,00:00:00
125,1.0,3.271,4.999,16.37,00:00:34,0.045,0.2,25.0,5.0,2.5,00:00:00
126,1.0,3.269,5.002,16.352,00:00:34,0.045,0.2,25.0,5.0,2.5,00:00:00
127,1.0,3.267,5.002,16.352,00:00:35,0.047,0.2,25.0,5.0,2.5,00:00:00
128,1.0,3.264,4.998,16.342,00:00:36,0.048,0.2,25.0,5.0,2.5,00:00:00
129,1.0,3.262,5.0,16.313,00:00:36,0.048,0.2,25.0,5.0,2.5,00:00:00
130,1.0,3.26,5.0,16.31,00:00:37,0.05,0.2,25.0,5.0,2.5,00:00:00
131,1.0,3.258,4.998,16.3,00:00:38,0.051,0.2,25.0,5.0,2.5,00:00:00
132,1.0,3.255,5.0,16.283,00:00:38,0.051,0.2,25.0,5.0,2.5,00:00:00
133,1.0,3.252,5.0,16.275,00:00:39,0.052,0.2,25.0,5.0,2.5,00:00:00
134,1.0,3.251,4.998,16.26,00:00:40,0.054,0.2,25.0,5.0,2.5,00:00:00
135,1.0,3.248,5.0,16.248,00:00:40,0.054,0.2,25.0,5.0,2.5,00:00:00
136,1.0,3.245,4.999,16.24,00:00:41,0.055,0.2,25.0,5.0,2.5,00:00:00
137,1.0,3.243,4.998,16.222,00:00:42,0.057,0.2,25.0,5.0,2.5,00:00:00
138,1.0,3.24,4.999,16.209,00:00:42,0.057,0.2,25.0,5.0,2.5,00:00:00
139,1.0,3.238,4.999,16.197,00:00:43,0.058,0.2,25.0,5.0,2.5,00:00:00
140,1.0,3.235,5.004,16.187,00:00:44,0.059,0.2,26.0,5.0,2.5,00:00:00
141,1.0,3.233,5.004,16.188,00:00:44,0.059,0.2,26.0,5.0,2.5,00:00:00
142,1.0,3.231,5.002,16.178,00:00:45,0.061,0.2,26.0,5.0,2.5,00:00:00
143,1.0,3.231,5.002,16.161,00:00:45,0.061,0.2,26.0,5.0,2.5,00:00:00
144,1.0,3.224,5.001,16.161,00:00:47,0.064,0.2,26.0,5.0,2.5,00:00:00
145,1.0,3.221,5.0,16.123,00:00:47,0.064,0.2,26.0,5.0,2.5,00:00:00
146,1.0,3.22,5.0,16.105,00:00:48,0.065,0.2,26.0,5.0,2.5,00:00:00
147,1.0,3.218,4.998,16.1,00:00:49,0.066,0.2,26.0,5.0,2.5,00:00:00
148,1.0,3.216,5.0,16.084,00:00:49,0.066,0.2,26.0,5.0,2.5,00:00:00
149,1.0,3.212,5.0,16.08,00:00:50,0.068,0.2,26.0,5.0,2.5,00:00:00
150,1.0,3.21,4.998,16.06,00:00:51,0.069,0.2,26.0,5.0,2.5,00:00:00
151,1.0,3.206,4.999,16.044,00:00:51,0.069,0.2,26.0,5.0,2.5,00:00:00
152,1.0,3.204,5.001,16.027,00:00:52,0.07,0.2,26.0,5.0,2.5,00:00:00
153,1.0,3.202,4.998,16.023,00:00:53,0.072,0.2,26.0,5.0,2.5,00:00:00
154,1.0,3.199,4.999,16.004,00:00:53,0.072,0.2,26.0,5.0,2.5,00:00:00
155,1.0,3.196,5.001,15.992,00:00:54,0.073,0.2,26.0,5.0,2.5,00:00:00
156,1.0,3.193,4.997,15.983,00:00:55,0.075,0.2,26.0,5.0,2.5,00:00:00
157,1.0,3.189,5.002,15.955,00:00:55,0.075,0.2,26.0,5.0,2.5,00:00:00
158,1.0,3.187,5.001,15.951,00:00:56,0.076,0.2,26.0,5.0,2.5,00:00:00
159,1.0,3.183,4.998,15.938,00:00:57,0.077,0.3,26.0,5.0,2.5,00:00:00
160,1.0,3.181,5.0,15.909,00:00:57,0.077,0.3,26.0,5.0,2.5,00:00:00
161,1.0,3.182,4.985,15.905,00:00:58,0.079,0.3,26.0,5.0,2.5,00:00:00
162,1.0,3.175,4.998,15.862,00:00:59,0.08,0.3,26.0,5.0,2.5,00:00:00
163,1.0,3.173,4.999,15.869,00:00:59,0.08,0.3,26.0,5.0,2.5,00:00:00
164,1.0,3.169,5.0,15.862,00:01:00,0.082,0.3,26.0,5.0,2.5,00:00:00
165,1.0,3.166,5.0,15.845,00:01:01,0.083,0.3,26.0,5.0,2.5,00:00:00
166,1.0,3.163,4.999,15.83,00:01:01,0.083,0.3,26.0,5.0,2.5,00:00:00
167,1.0,3.16,5.0,15.812,00:01:02,0.084,0.3,26.0,5.0,2.5,00:00:00
168,1.0,3.156,5.0,15.8,00:01:03,0.086,0.3,26.0,5.0,2.5,00:00:00
169,1.0,3.151,4.999,15.78,00:01:03,0.086,0.3,26.0,5.0,2.5,00:00:00
170,1.0,3.149,5.0,15.752,00:01:04,0.087,0.3,26.0,5.0,2.5,00:00:00
171,1.0,3.145,4.998,15.745,00:01:05,0.089,0.3,26.0,5.0,2.5,00:00:00
172,1.0,3.143,4.999,15.719,00:01:05,0.089,0.3,26.0,5.0,2.5,00:00:00
173,1.0,3.14,4.999,15.712,00:01:06,0.09,0.3,26.0,5.0,2.5,00:00:00
174,1.0,3.137,4.999,15.697,00:01:07,0.091,0.3,26.0,5.0,2.5,00:00:00
175,1.0,3.131,4.999,15.682,00:01:07,0.091,0.3,26.0,5.0,2.5,00:00:00
176,1.0,3.128,4.999,15.652,00:01:08,0.093,0.3,26.0,5.0,2.5,00:00:00
177,1.0,3.124,4.999,15.637,00:01:09,0.094,0.3,26.0,5.0,2.5,00:00:00
178,1.0,3.12,4.998,15.617,00:01:09,0.094,0.3,26.0,5.0,2.5,00:00:00
179,1.0,3.117,4.999,15.594,00:01:10,0.095,0.3,26.0,5.0,2.5,00:00:00
180,1.0,3.111,4.997,15.582,00:01:11,0.097,0.3,26.0,5.0,2.5,00:00:00
181,1.0,3.109,4.999,15.546,00:01:11,0.097,0.3,26.0,5.0,2.5,00:00:00
182,1.0,3.106,5.005,15.542,00:01:12,0.098,0.3,26.0,5.0,2.5,00:00:00
183,1.0,3.102,4.998,15.546,00:01:13,0.1,0.3,26.0,5.0,2.5,00:00:00
184,1.0,3.098,4.999,15.504,00:01:13,0.1,0.3,26.0,5.0,2.5,00:00:00
185,1.0,3.093,5.002,15.487,00:01:14,0.101,0.3,26.0,5.0,2.5,00:00:00
186,1.0,3.088,4.997,15.471,00:01:15,0.102,0.3,26.0,5.0,2.5,00:00:00
187,1.0,3.085,4.999,15.431,00:01:15,0.102,0.3,26.0,5.0,2.5,00:00:00
188,1.0,3.08,4.999,15.422,00:01:16,0.104,0.3,26.0,5.0,2.5,00:00:00
189,1.0,3.077,4.998,15.397,00:01:17,0.105,0.3,26.0,5.0,2.5,00:00:00
190,1.0,3.072,4.998,15.379,00:01:17,0.105,0.3,26.0,5.0,2.5,00:00:00
191,1.0,3.065,5.002,15.354,00:01:18,0.107,0.3,26.0,5.0,2.5,00:00:00
192,1.0,3.062,4.999,15.331,00:01:19,0.108,0.3,26.0,5.0,2.5,00:00:00
193,1.0,3.058,4.998,15.307,00:01:19,0.108,0.3,26.0,5.0,2.5,00:00:00
194,1.0,3.054,5.0,15.284,00:01:20,0.109,0.4,26.0,5.0,2.5,00:00:00
195,1.0,3.049,5.004,15.27,00:01:21,0.111,0.4,26.0,5.0,2.5,00:00:00
196,1.0,3.044,4.999,15.257,00:01:21,0.111,0.4,26.0,5.0,2.5,00:00:00
197,1.0,3.038,4.999,15.217,00:01:22,0.112,0.4,26.0,5.0,2.5,00:00:00
198,1.0,3.034,4.996,15.187,00:01:23,0.114,0.4,26.0,5.0,2.5,00:00:00
199,1.0,3.029,4.998,15.158,00:01:23,0.114,0.4,26.0,5.0,2.5,00:00:00
200,1.0,3.025,4.999,15.139,00:01:24,0.115,0.4,26.0,5.0,2.5,00:00:00
201,1.0,3.019,4.967,15.122,00:01:25,0.116,0.4,26.0,5.0,2.5,00:00:00
202,1.0,3.013,4.998,14.995,00:01:25,0.116,0.4,26.0,5.0,2.5,00:00:00
203,1.0,3.009,4.999,15.059,00:01:26,0.118,0.4,26.0,5.0,2.5,00:00:00
204,1.0,3.005,4.999,15.042,00:01:27,0.119,0.4,26.0,5.0,2.5,00:00:00
205,1.0,3.0,4.998,15.022,00:01:27,0.119,0.4,26.0,5.0,2.5,00:00:00
206,1.0,2.995,4.999,14.994,00:01:28,0.12,0.4,26.0,5.0,2.5,00:00:00
207,1.0,2.989,5.001,14.972,00:01:29,0.122,0.4,26.0,5.0,2.5,00:00:00
208,1.0,2.983,4.998,14.948,00:01:29,0.122,0.4,26.0,5.0,2.5,00:00:00
209,1.0,2.978,4.999,14.909,00:01:30,0.123,0.4,26.0,5.0,2.5,00:00:00
210,1.0,2.971,4.999,14.887,00:01:31,0.125,0.4,26.0,5.0,2.5,00:00:00
211,1.0,2.967,4.998,14.852,00:01:31,0.125,0.4,26.0,5.0,2.5,00:00:00
212,1.0,2.961,5.0,14.829,00:01:32,0.126,0.4,26.0,5.0,2.5,00:00:00
213,1.0,2.954,4.999,14.805,00:01:33,0.127,0.4,26.0,5.0,2.5,00:00:00
214,1.0,2.948,4.999,14.767,00:01:33,0.127,0.4,26.0,5.0,2.5,00:00:00
215,1.0,2.94,5.004,14.737,00:01:34,0.129,0.4,26.0,5.0,2.5,00:00:00
216,1.0,2.935,4.998,14.712,00:01:35,0.13,0.4,26.0,5.0,2.5,00:00:00
217,1.0,2.929,4.998,14.669,00:01:35,0.13,0.4,26.0,5.0,2.5,00:00:00
218,1.0,2.923,5.0,14.639,00:01:36,0.132,0.4,26.0,5.0,2.5,00:00:00
219,1.0,2.917,5.002,14.615,00:01:37,0.133,0.4,26.0,5.0,2.5,00:00:00
220,1.0,2.911,4.998,14.591,00:01:37,0.133,0.4,26.0,5.0,2.5,00:00:00
221,1.0,2.906,5.0,14.549,00:01:38,0.134,0.4,26.0,5.0,2.5,00:00:00
222,1.0,2.899,4.999,14.53,00:01:39,0.136,0.4,26.0,5.0,2.5,00:00:00
223,1.0,2.893,4.999,14.492,00:01:39,0.136,0.4,26.0,5.0,2.5,00:00:00
224,1.0,2.886,5.002,14.462,00:01:40,0.137,0.4,26.0,5.0,2.5,00:00:00
225,1.0,2.877,5.0,14.436,00:01:41,0.139,0.4,26.0,5.0,2.5,00:00:00
226,1.0,2.873,4.999,14.385,00:01:41,0.139,0.4,26.0,5.0,2.5,00:00:00
227,1.0,2.866,5.0,14.362,00:01:42,0.14,0.4,26.0,5.0,2.5,00:00:00
228,1.0,2.86,5.0,14.33,00:01:43,0.141,0.4,26.0,5.0,2.5,00:00:00
229,1.0,2.854,4.998,14.3,00:01:43,0.141,0.5,26.0,5.0,2.5,00:00:00
230,1.0,2.847,5.0,14.264,00:01:44,0.143,0.5,26.0,5.0,2.5,00:00:00
231,1.0,2.841,5.002,14.235,00:01:45,0.144,0.5,26.0,5.0,2.5,00:00:00
232,1.0,2.834,4.998,14.211,00:01:45,0.144,0.5,26.0,5.0,2.5,00:00:00
233,1.0,2.829,5.0,14.164,00:01:46,0.145,0.5,26.0,5.0,2.5,00:00:00
234,1.0,2.821,5.0,14.145,00:01:47,0.147,0.5,26.0,5.0,2.5,00:00:00
235,1.0,2.814,4.999,14.105,00:01:47,0.147,0.5,25.0,5.0,2.5,00:00:00
236,1.0,2.809,5.0,14.067,00:01:48,0.148,0.5,25.0,5.0,2.5,00:00:00
237,1.0,2.802,5.0,14.045,00:01:49,0.15,0.5,25.0,5.0,2.5,00:00:00
238,1.0,2.797,4.998,14.01,00:01:49,0.15,0.5,25.0,5.0,2.5,00:00:00
239,1.0,2.791,5.002,13.979,00:01:50,0.151,0.5,25.0,5.0,2.5,00:00:00
240,1.0,2.771,5.0,13.961,00:01:51,0.152,0.5,26.0,5.0,2.5,00:00:00
241,1.0,2.772,4.998,13.855,00:01:51,0.152,0.5,26.0,5.0,2.5,00:00:00
242,1.0,2.766,5.001,13.854,00:01:52,0.154,0.5,26.0,5.0,2.5,00:00:00
243,1.0,2.76,5.002,13.833,00:01:53,0.155,0.5,26.0,5.0,2.5,00:00:00
244,1.0,2.754,4.998,13.806,00:01:53,0.155,0.5,26.0,5.0,2.5,00:00:00
245,1.0,2.749,5.0,13.764,00:01:54,0.157,0.5,25.0,5.0,2.5,00:00:00
246,1.0,2.744,5.0,13.745,00:01:55,0.158,0.5,25.0,5.0,2.5,00:00:00
247,1.0,2.738,4.998,13.72,00:01:55,0.158,0.5,25.0,5.0,2.5,00:00:00
248,1.0,2.732,5.0,13.685,00:01:56,0.159,0.5,25.0,5.0,2.5,00:00:00
249,1.0,2.725,5.001,13.66,00:01:57,0.161,0.5,25.0,5.0,2.5,00:00:00
250,1.0,2.72,4.998,13.628,00:01:57,0.161,0.5,25.0,5.0,2.5,00:00:00
251,1.0,2.713,5.0,13.595,00:01:58,0.162,0.5,25.0,5.0,2.5,00:00:00
252,1.0,2.706,5.001,13.565,00:01:59,0.164,0.5,25.0,5.0,2.5,00:00:00
253,1.0,2.699,4.998,13.533,00:01:59,0.164,0.5,25.0,5.0,2.5,00:00:00
254,1.0,2.696,5.0,13.49,00:02:00,0.165,0.5,25.0,5.0,2.5,00:00:00
255,1.0,2.69,5.003,13.48,00:02:01,0.166,0.5,25.0,5.0,2.5,00:00:00
256,1.0,2.683,4.998,13.458,00:02:01,0.166,0.5,25.0,5.0,2.5,00:00:00
257,1.0,2.677,5.0,13.41,00:02:02,0.168,0.5,25.0,5.0,2.5,00:00:00
258,1.0,2.671,5.003,13.385,00:02:03,0.169,0.5,25.0,5.0,2.5,00:00:00
259,1.0,2.665,4.998,13.363,00:02:03,0.169,0.5,25.0,5.0,2.5,00:00:00
260,1.0,2.66,5.0,13.32,00:02:04,0.17,0.5,25.0,5.0,2.5,00:00:00
261,1.0,2.653,5.004,13.3,00:02:05,0.172,0.5,25.0,5.0,2.5,00:00:00
262,1.0,2.649,4.998,13.276,00:02:05,0.172,0.5,25.0,5.0,2.5,00:00:00
263,1.0,2.641,5.0,13.24,00:02:06,0.173,0.5,25.0,5.0,2.5,00:00:00
264,1.0,2.636,5.001,13.205,00:02:07,0.175,0.5,25.0,5.0,2.5,00:00:00
265,1.0,2.629,4.999,13.183,00:02:07,0.175,0.5,25.0,5.0,2.5,00:00:00
266,1.0,2.623,5.0,13.142,00:02:08,0.176,0.5,25.0,5.0,2.5,00:00:00
267,1.0,2.616,5.004,13.115,00:02:09,0.177,0.5,25.0,5.0,2.5,00:00:00
268,1.0,2.608,4.998,13.09,00:02:09,0.177,0.5,25.0,5.0,2.5,00:00:00
269,1.0,2.603,5.001,13.035,00:02:10,0.179,0.6,25.0,5.0,2.5,00:00:00
270,1.0,2.595,5.004,13.018,00:02:11,0.18,0.6,25.0,5.0,2.5,00:00:00
271,1.0,2.588,4.999,12.985,00:02:11,0.18,0.6,25.0,5.0,2.5,00:00:00
272,1.0,2.581,5.0,12.937,00:02:12,0.182,0.6,25.0,5.0,2.5,00:00:00
273,1.0,2.574,5.068,12.905,00:02:13,0.183,0.6,25.0,5.0,2.5,00:00:00
274,1.0,2.565,4.998,13.045,00:02:13,0.183,0.6,25.0,5.0,2.5,00:00:00
275,1.0,2.559,5.0,12.82,00:02:14,0.184,0.6,25.0,5.0,2.5,00:00:00
276,1.0,2.549,5.0,12.795,00:02:15,0.186,0.6,25.0,5.0,2.5,00:00:00
277,1.0,2.543,5.0,12.745,00:02:15,0.186,0.6,25.0,5.0,2.5,00:00:00
278,1.0,2.536,4.999,12.715,00:02:16,0.187,0.6,25.0,5.0,2.5,00:00:00
279,1.0,2.525,5.001,12.677,00:02:17,0.189,0.6,25.0,5.0,2.5,00:00:00
280,1.0,2.518,5.0,12.628,00:02:17,0.189,0.6,25.0,5.0,2.5,00:00:00
281,1.0,2.509,5.0,12.59,00:02:18,0.19,0.6,25.0,5.0,2.5,00:00:00
282,1.0,2.496,4.995,12.545,00:02:19,0.191,0.6,25.0,5.0,2.5,00:00:00
283,0.0,2.895,0.0,12.468,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
284,0.0,2.915,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
285,0.0,2.931,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
286,0.0,2.944,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
287,0.0,2.957,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
288,0.0,2.969,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
289,0.0,2.981,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
290,0.0,2.994,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
291,0.0,3.005,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
292,0.0,3.015,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
293,0.0,3.029,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
294,0.0,3.04,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
295,0.0,3.054,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
296,0.0,3.066,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
297,0.0,3.078,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
298,0.0,3.089,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
299,0.0,3.104,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
300,0.0,3.116,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
301,0.0,3.128,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
302,0.0,3.143,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
303,0.0,3.154,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
304,0.0,3.17,0.0,0.0,00:02:19,0.191,0.6,25.0,1.5,2.5,00:00:00
305,0.0,3.184,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
306,0.0,3.196,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
307,0.0,3.212,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
308,0.0,3.228,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
309,0.0,3.238,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
310,0.0,3.249,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
311,0.0,3.262,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
312,0.0,3.271,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
313,0.0,3.28,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
314,0.0,3.291,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
315,0.0,3.296,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
316,0.0,3.304,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
317,0.0,3.311,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
318,0.0,3.317,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
319,0.0,3.323,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
320,0.0,3.329,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
321,0.0,3.334,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
322,0.0,3.338,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
323,0.0,3.342,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
324,0.0,3.345,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
325,0.0,3.35,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
326,0.0,3.352,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
327,0.0,3.356,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
328,0.0,3.36,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
329,0.0,3.362,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
330,0.0,3.364,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
331,0.0,3.367,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
332,0.0,3.369,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
333,0.0,3.373,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
334,0.0,3.374,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
335,0.0,3.376,0.0,0.0,00:02:19,0.191,0.6,24.0,1.5,2.5,00:00:00
